FIPS,Province_State,Combined_Key,Lat,Long_,Population,METRO,pop500,CASTHMA,HIGHCHOL,DIABETES,OBESITY,CANCER,STROKE,MHLTH,CSMOKING,CHOLSCREEN,ACCESS2,CHD,CHECKUP,KIDNEY,BINGE,LPA,ARTHRITIS,BPMED,PHLTH,BPHIGH,COPD,nhosp,nhosp999,totalbeds,estbeds,popage65_older%2018,popblack%2018,pophispanic%2018
12071,Florida,"Lee, Florida, US",26.58410348,-81.88399313,770577,Cape Coral,154305,8.2,36.3,11.2,28.0,7.4,3.5,13.7,18.0,82.3,20.4,7.5,73.3,3.2,16.6,29.2,26.2,76.1,14.1,34.3,8.8,5.0,0.0,2066.0,2066.0,28.7,9.0,21.9
12071,Florida,"Lee, Florida, US",26.58410348,-81.88399313,770577,Cape Coral,154305,8.2,36.3,11.2,28.0,7.4,3.5,13.7,18.0,82.3,20.4,7.5,73.3,3.2,16.6,29.2,26.2,76.1,14.1,34.3,8.8,5.0,0.0,2066.0,2066.0,28.7,9.0,21.9
09009,Connecticut,"New Haven, Connecticut, US",41.4080325,-72.93620426,854757,"Waterbury, New Haven",240145,11.9,31.1,11.2,35.6,5.2,3.4,15.0,19.5,81.3,16.0,6.2,72.8,3.4,16.3,31.4,23.4,74.3,13.6,32.8,7.1,8.0,1.0,2980.0,3240.0,17.3,14.0,18.6
09009,Connecticut,"New Haven, Connecticut, US",41.408032500000004,-72.93620426,854757,"Waterbury, New Haven",240145,11.9,31.1,11.2,35.6,5.2,3.4,15.0,19.5,81.3,16.0,6.2,72.8,3.4,16.3,31.4,23.4,74.3,13.6,32.8,7.1,8.0,1.0,2980.0,3240.0,17.3,14.0,18.6
12105,Florida,"Polk, Florida, US",27.95027105,-81.69732947,724777,Lakeland,97422,8.6,36.2,12.7,31.9,8.0,4.4,14.6,19.7,80.9,21.2,8.8,74.4,3.8,14.5,31.4,28.8,78.1,14.9,38.3,10.4,6.0,0.0,1793.0,1793.0,20.3,15.1,23.6
12105,Florida,"Polk, Florida, US",27.95027105,-81.69732947,724777,Lakeland,97422,8.6,36.2,12.7,31.9,8.0,4.4,14.6,19.7,80.9,21.2,8.8,74.4,3.8,14.5,31.4,28.8,78.1,14.9,38.3,10.4,6.0,0.0,1793.0,1793.0,20.3,15.1,23.6
12057,Florida,"Hillsborough, Florida, US",27.9276559,-82.32013172,1471968,Tampa,335709,7.3,34.2,21.0,41.9,7.8,1.7,14.8,31.3,88.1,10.6,1.4,80.3,3.2,12.9,41.1,15.1,56.2,19.8,49.6,4.3,18.0,2.0,4061.0,4579.0,14.3,16.8,29.2
12057,Florida,"Hillsborough, Florida, US",27.9276559,-82.32013172,1471968,Tampa,335709,7.3,34.2,21.0,41.9,7.8,1.7,14.8,31.3,88.1,10.6,1.4,80.3,3.2,12.9,41.1,15.1,56.2,19.8,49.6,4.3,18.0,2.0,4061.0,4579.0,14.3,16.8,29.2
13089,Georgia,"DeKalb, Georgia, US",33.76944049,-84.22396017,759297,Atlanta,28292,8.9,26.1,9.2,28.9,5.3,2.9,11.1,16.8,83.1,18.1,4.1,73.1,2.7,18.1,26.7,17.4,74.7,9.3,29.5,4.9,7.0,1.0,1500.0,1699.0,12.4,53.3,8.6
13089,Georgia,"DeKalb, Georgia, US",33.76944049,-84.22396017,759297,Atlanta,28292,8.9,26.1,9.2,28.9,5.3,2.9,11.1,16.8,83.1,18.1,4.1,73.1,2.7,18.1,26.7,17.4,74.7,9.3,29.5,4.9,7.0,1.0,1500.0,1699.0,12.4,53.3,8.6
13095,Georgia,"Dougherty, Georgia, US",31.53328528,-84.21722377,87956,Albany,77434,11.7,32.2,14.4,42.6,5.7,4.5,17.6,25.4,79.1,28.1,6.2,77.6,3.8,11.7,41.6,24.5,76.8,15.0,40.0,8.2,2.0,0.0,939.0,939.0,15.2,69.4,2.9
13095,Georgia,"Dougherty, Georgia, US",31.53328528,-84.21722377,87956,Albany,77434,11.7,32.2,14.4,42.6,5.7,4.5,17.6,25.4,79.1,28.1,6.2,77.6,3.8,11.7,41.6,24.5,76.8,15.0,40.0,8.2,2.0,0.0,939.0,939.0,15.2,69.4,2.9
12111,Florida,"St. Lucie, Florida, US",27.37763908,-80.47106649,328297,Port St. Lucie,164603,8.7,35.3,10.9,33.2,6.8,3.7,15.0,21.7,80.2,23.0,7.2,69.7,3.2,16.7,30.8,24.9,71.4,14.9,33.8,9.3,3.0,0.0,737.0,737.0,24.0,20.2,19.5
12111,Florida,"St. Lucie, Florida, US",27.37763908,-80.47106649,328297,Port St. Lucie,164603,8.7,35.3,10.9,33.2,6.8,3.7,15.0,21.7,80.2,23.0,7.2,69.7,3.2,16.7,30.8,24.9,71.4,14.9,33.8,9.3,3.0,0.0,737.0,737.0,24.0,20.2,19.5
13245,Georgia,"Richmond, Georgia, US",33.35777107,-82.07026432,202518,Augusta,195844,10.5,33.2,13.7,39.8,5.4,4.1,14.9,22.9,79.9,22.9,6.4,78.0,3.5,13.3,35.2,24.2,78.5,13.8,38.9,8.2,6.0,1.0,1923.0,2122.0,14.0,56.4,5.0
13245,Georgia,"Richmond, Georgia, US",33.35777107,-82.07026432,202518,Augusta,195844,10.5,33.2,13.7,39.8,5.4,4.1,14.9,22.9,79.9,22.9,6.4,78.0,3.5,13.3,35.2,24.2,78.5,13.8,38.9,8.2,6.0,1.0,1923.0,2122.0,14.0,56.4,5.0
13051,Georgia,"Chatham, Georgia, US",32.00043026,-81.12489526,289430,Savannah,136286,10.2,31.3,12.1,35.4,5.6,3.9,14.6,20.7,79.5,23.2,6.6,75.6,3.6,13.4,35.6,24.8,76.6,12.9,37.0,7.4,3.0,0.0,1144.0,1144.0,15.3,39.4,6.6
13051,Georgia,"Chatham, Georgia, US",32.00043026,-81.12489526,289430,Savannah,136286,10.2,31.3,12.1,35.4,5.6,3.9,14.6,20.7,79.5,23.2,6.6,75.6,3.6,13.4,35.6,24.8,76.6,12.9,37.0,7.4,3.0,0.0,1144.0,1144.0,15.3,39.4,6.6
13153,Georgia,"Houston, Georgia, US",32.45802497,-83.66879087,157863,Warner Robins,66224,9.6,30.3,9.7,37.3,5.4,2.9,14.3,20.1,80.1,21.3,5.4,72.4,2.8,15.8,31.9,21.3,75.0,11.5,31.2,6.6,2.0,0.0,276.0,276.0,11.8,32.9,6.7
13153,Georgia,"Houston, Georgia, US",32.45802497,-83.66879087,157863,Warner Robins,66224,9.6,30.3,9.7,37.3,5.4,2.9,14.3,20.1,80.1,21.3,5.4,72.4,2.8,15.8,31.9,21.3,75.0,11.5,31.2,6.6,2.0,0.0,276.0,276.0,11.8,32.9,6.7
17113,Illinois,"McLean, Illinois, US",40.48996987,-88.84621113,171517,Bloomington,76610,9.2,31.9,8.4,31.5,5.9,2.4,11.2,15.3,82.4,9.8,5.1,66.3,2.5,20.1,21.9,23.4,71.3,9.5,27.2,5.3,2.0,1.0,200.0,405.0,13.2,8.4,5.1
17113,Illinois,"McLean, Illinois, US",40.48996987,-88.84621113,171517,Bloomington,76610,9.2,31.9,8.4,31.5,5.9,2.4,11.2,15.3,82.4,9.8,5.1,66.3,2.5,20.1,21.9,23.4,71.3,9.5,27.2,5.3,2.0,1.0,200.0,405.0,13.2,8.4,5.1
17019,Illinois,"Champaign, Illinois, US",40.13919438,-88.20046615,209689,Champaign,81055,8.7,30.1,6.9,33.2,4.9,1.9,13.0,16.6,78.4,9.8,3.9,65.3,2.0,21.1,23.0,18.3,69.3,9.5,25.3,4.6,2.0,0.0,503.0,503.0,12.5,13.3,6.1
17019,Illinois,"Champaign, Illinois, US",40.13919438,-88.20046615,209689,Champaign,81055,8.7,30.1,6.9,33.2,4.9,1.9,13.0,16.6,78.4,9.8,3.9,65.3,2.0,21.1,23.0,18.3,69.3,9.5,25.3,4.6,2.0,0.0,503.0,503.0,12.5,13.3,6.1
47065,Tennessee,"Hamilton, Tennessee, US",35.17670231,-85.16652245,367804,Chattanooga,167674,10.6,37.1,12.6,31.1,6.5,4.1,14.9,21.4,81.1,17.6,7.2,74.4,3.3,15.3,30.2,27.4,78.4,14.5,39.0,8.4,9.0,0.0,1641.0,1641.0,17.5,18.7,5.9
47065,Tennessee,"Hamilton, Tennessee, US",35.17670231,-85.16652245,367804,Chattanooga,167674,10.6,37.1,12.6,31.1,6.5,4.1,14.9,21.4,81.1,17.6,7.2,74.4,3.3,15.3,30.2,27.4,78.4,14.5,39.0,8.4,9.0,0.0,1641.0,1641.0,17.5,18.7,5.9
47157,Tennessee,"Shelby, Tennessee, US",35.1864775,-89.89692423,937166,Memphis,646889,12.5,39.3,16.2,35.3,3.2,1.9,22.2,34.7,72.7,25.9,8.3,63.7,5.9,7.8,19.6,20.9,84.1,23.1,24.5,7.4,12.0,0.0,4656.0,4656.0,13.6,54.0,6.5
47157,Tennessee,"Shelby, Tennessee, US",35.1864775,-89.89692423,937166,Memphis,646889,12.5,39.3,16.2,35.3,3.2,1.9,22.2,34.7,72.7,25.9,8.3,63.7,5.9,7.8,19.6,20.9,84.1,23.1,24.5,7.4,12.0,0.0,4656.0,4656.0,13.6,54.0,6.5
48441,Texas,"Taylor, Texas, US",32.30163422,-99.89007449,138034,Abilene,111918,9.1,35.3,11.4,32.4,6.1,3.4,15.5,19.3,76.0,22.7,6.8,65.9,3.2,18.2,32.0,23.4,74.0,12.9,35.0,6.6,2.0,0.0,753.0,753.0,14.1,8.0,24.8
48441,Texas,"Taylor, Texas, US",32.30163422,-99.89007449,138034,Abilene,111918,9.1,35.3,11.4,32.4,6.1,3.4,15.5,19.3,76.0,22.7,6.8,65.9,3.2,18.2,32.0,23.4,74.0,12.9,35.0,6.6,2.0,0.0,753.0,753.0,14.1,8.0,24.8
47149,Tennessee,"Rutherford, Tennessee, US",35.84591405,-86.4107263,332285,Murfreesboro,108755,9.6,29.1,8.3,32.8,4.7,2.2,13.5,20.0,76.9,15.2,4.3,66.9,2.3,16.3,24.8,20.9,67.9,11.0,27.7,6.3,4.0,2.0,387.0,753.0,10.3,15.3,8.5
47149,Tennessee,"Rutherford, Tennessee, US",35.84591405,-86.4107263,332285,Murfreesboro,108755,9.6,29.1,8.3,32.8,4.7,2.2,13.5,20.0,76.9,15.2,4.3,66.9,2.3,16.3,24.8,20.9,67.9,11.0,27.7,6.3,4.0,2.0,387.0,753.0,10.3,15.3,8.5
48375,Texas,"Potter, Texas, US",35.40133773,-101.893964,117415,Amarillo,105486,9.2,34.9,13.4,38.4,5.6,3.5,16.8,22.6,73.8,31.3,6.8,64.6,3.3,16.8,40.2,23.3,72.1,15.6,34.7,7.6,3.0,1.0,836.0,995.0,11.4,10.5,38.7
48375,Texas,"Potter, Texas, US",35.40133773,-101.893964,117415,Amarillo,105486,9.2,34.9,13.4,38.4,5.6,3.5,16.8,22.6,73.8,31.3,6.8,64.6,3.3,16.8,40.2,23.3,72.1,15.6,34.7,7.6,3.0,1.0,836.0,995.0,11.4,10.5,38.7
47125,Tennessee,"Montgomery, Tennessee, US",36.49609412,-87.38550661,208993,Clarksville,132929,10.5,29.8,9.3,32.0,4.6,2.6,15.7,23.3,76.5,18.3,4.8,70.5,2.5,15.9,29.1,22.1,70.0,11.7,30.7,6.6,2.0,1.0,270.0,453.0,9.0,20.9,10.3
47125,Tennessee,"Montgomery, Tennessee, US",36.49609412,-87.38550661,208993,Clarksville,132929,10.5,29.8,9.3,32.0,4.6,2.6,15.7,23.3,76.5,18.3,4.8,70.5,2.5,15.9,29.1,22.1,70.0,11.7,30.7,6.6,2.0,1.0,270.0,453.0,9.0,20.9,10.3
44007,Rhode Island,"Providence, Rhode Island, US",41.87064746,-71.57753536,638931,"Cranston, Providence, Pawtucket",329577,12.2,30.4,10.1,32.6,5.8,3.1,17.1,19.0,80.3,13.6,5.5,80.7,3.0,17.6,30.4,23.1,73.9,14.0,31.8,7.2,8.0,1.0,2237.0,2457.0,15.3,9.9,23.4
44007,Rhode Island,"Providence, Rhode Island, US",41.87064746,-71.57753536,638931,"Cranston, Providence, Pawtucket",329577,12.2,30.4,10.1,32.6,5.8,3.1,17.1,19.0,80.3,13.6,5.5,80.7,3.0,17.6,30.4,23.1,73.9,14.0,31.8,7.2,8.0,1.0,2237.0,2457.0,15.3,9.9,23.4
45019,South Carolina,"Charleston, South Carolina, US",32.82487866,-79.96512315,411406,"North Charleston, Charleston, Mount Pleasant",258224,10.9,30.8,9.1,28.0,7.3,2.5,10.2,15.3,79.7,12.7,5.0,66.8,2.6,21.8,21.2,23.7,73.3,9.7,41.2,5.1,8.0,0.0,1949.0,1949.0,16.3,26.5,5.1
45019,South Carolina,"Charleston, South Carolina, US",32.82487866,-79.96512315,411406,"North Charleston, Charleston, Mount Pleasant",258224,10.9,30.8,9.1,28.0,7.3,2.5,10.2,15.3,79.7,12.7,5.0,66.8,2.6,21.8,21.2,23.7,73.3,9.7,41.2,5.1,8.0,0.0,1949.0,1949.0,16.3,26.5,5.1
42011,Pennsylvania,"Berks, Pennsylvania, US",40.41570541,-75.92457766,421164,Reading,88082,11.1,33.0,14.3,44.6,5.0,4.1,20.2,27.7,70.0,25.6,7.3,68.3,3.8,15.9,39.5,26.1,72.0,20.2,32.0,8.8,3.0,0.0,884.0,884.0,17.2,5.1,21.9
42011,Pennsylvania,"Berks, Pennsylvania, US",40.41570541,-75.92457766,421164,Reading,88082,11.1,33.0,14.3,44.6,5.0,4.1,20.2,27.7,70.0,25.6,7.3,68.3,3.8,15.9,39.5,26.1,72.0,20.2,32.0,8.8,3.0,0.0,884.0,884.0,17.2,5.1,21.9
46099,South Dakota,"Minnehaha, South Dakota, US",43.67441641,-96.7910885,193134,Sioux Falls,132793,8.5,26.6,8.4,31.0,5.9,2.7,11.1,17.9,74.1,11.5,5.4,66.5,2.6,18.5,23.0,18.8,73.0,10.5,28.1,4.9,4.0,1.0,1082.0,1195.0,13.1,6.4,5.0
46099,South Dakota,"Minnehaha, South Dakota, US",43.67441641,-96.7910885,193134,Sioux Falls,132793,8.5,26.6,8.4,31.0,5.9,2.7,11.1,17.9,74.1,11.5,5.4,66.5,2.6,18.5,23.0,18.8,73.0,10.5,28.1,4.9,4.0,1.0,1082.0,1195.0,13.1,6.4,5.0
45035,South Carolina,"Dorchester, South Carolina, US",33.0794369,-80.40502652,162809,North Charleston,19078,9.0,30.2,7.4,29.7,4.6,2.0,12.6,20.9,81.6,13.1,3.8,65.1,2.1,19.4,20.4,20.1,69.9,9.0,27.5,4.2,2.0,0.0,104.0,104.0,14.0,25.2,5.6
45035,South Carolina,"Dorchester, South Carolina, US",33.0794369,-80.40502652,162809,North Charleston,19078,9.0,30.2,7.4,29.7,4.6,2.0,12.6,20.9,81.6,13.1,3.8,65.1,2.1,19.4,20.4,20.1,69.9,9.0,27.5,4.2,2.0,0.0,104.0,104.0,14.0,25.2,5.6
45015,South Carolina,"Berkeley, South Carolina, US",33.20222596,-79.94654523,227907,Charleston,8095,7.7,31.6,6.8,27.0,6.5,1.7,9.2,9.6,86.8,7.2,3.6,64.9,1.9,20.3,16.0,21.2,72.4,7.6,24.6,3.5,0.0,0.0,0.0,0.0,13.9,23.9,6.9
45015,South Carolina,"Berkeley, South Carolina, US",33.20222596,-79.94654523,227907,Charleston,8095,7.7,31.6,6.8,27.0,6.5,1.7,9.2,9.6,86.8,7.2,3.6,64.9,1.9,20.3,16.0,21.2,72.4,7.6,24.6,3.5,0.0,0.0,0.0,0.0,13.9,23.9,6.9
45063,South Carolina,"Lexington, South Carolina, US",33.89665987,-81.27146426,298750,Columbia,559,9.0,25.0,6.7,29.9,4.0,1.7,12.8,14.6,78.7,12.3,2.9,64.7,1.9,21.1,19.6,16.6,64.6,8.5,25.2,3.5,2.0,0.0,458.0,458.0,15.9,15.0,6.2
45063,South Carolina,"Lexington, South Carolina, US",33.89665987,-81.27146426,298750,Columbia,559,9.0,25.0,6.7,29.9,4.0,1.7,12.8,14.6,78.7,12.3,2.9,64.7,1.9,21.1,19.6,16.6,64.6,8.5,25.2,3.5,2.0,0.0,458.0,458.0,15.9,15.0,6.2
45091,South Carolina,"York, South Carolina, US",34.97281497,-81.18085944,280979,Rock Hill,66154,9.7,33.4,9.6,32.3,5.6,2.9,14.5,18.3,80.1,16.5,5.0,69.0,2.7,16.6,24.9,24.0,72.1,11.7,35.0,6.0,1.0,0.0,288.0,288.0,14.4,19.4,5.7
45091,South Carolina,"York, South Carolina, US",34.97281497,-81.18085944,280979,Rock Hill,66154,9.7,33.4,9.6,32.3,5.6,2.9,14.5,18.3,80.1,16.5,5.0,69.0,2.7,16.6,24.9,24.0,72.1,11.7,35.0,6.0,1.0,0.0,288.0,288.0,14.4,19.4,5.7
48381,Texas,"Randall, Texas, US",34.96585996,-101.8971322,137713,Amarillo,85209,8.5,35.2,9.8,32.8,7.0,2.8,12.2,16.3,81.1,17.0,5.6,67.1,2.8,19.7,28.7,24.2,74.5,11.4,32.2,6.0,1.0,0.0,4.0,4.0,15.1,3.0,22.3
48381,Texas,"Randall, Texas, US",34.96585996,-101.8971322,137713,Amarillo,85209,8.5,35.2,9.8,32.8,7.0,2.8,12.2,16.3,81.1,17.0,5.6,67.1,2.8,19.7,28.7,24.2,74.5,11.4,32.2,6.0,1.0,0.0,4.0,4.0,15.1,3.0,22.3
48209,Texas,"Hays, Texas, US",30.05669873,-98.02944344,230191,Austin,2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.0,0.0,290.0,290.0,11.2,3.8,39.6
48209,Texas,"Hays, Texas, US",30.05669873,-98.02944344,230191,Austin,2,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.0,0.0,290.0,290.0,11.2,3.8,39.6
48355,Texas,"Nueces, Texas, US",27.736286,-97.5433285,362294,Corpus Christi,305215,7.9,8.4,13.6,29.7,5.4,4.8,13.3,16.6,72.5,28.2,6.3,67.6,4.9,18.6,35.0,19.4,74.4,21.9,34.6,5.7,9.0,0.0,1838.0,1838.0,14.6,3.8,64.2
48355,Texas,"Nueces, Texas, US",27.736286,-97.5433285,362294,Corpus Christi,305215,7.9,8.4,13.6,29.7,5.4,4.8,13.3,16.6,72.5,28.2,6.3,67.6,4.9,18.6,35.0,19.4,74.4,21.9,34.6,5.7,9.0,0.0,1838.0,1838.0,14.6,3.8,64.2
48041,Texas,"Brazos, Texas, US",30.6636448,-96.30205577,229211,"College Station, Bryan",170058,9.1,25.6,7.1,26.2,3.5,1.9,16.2,15.5,72.2,21.1,3.4,67.1,2.2,19.4,24.6,13.5,64.0,9.4,21.3,4.2,4.0,0.0,537.0,537.0,9.3,10.8,26.0
48041,Texas,"Brazos, Texas, US",30.663644800000004,-96.30205577,229211,"College Station, Bryan",170058,9.1,25.6,7.1,26.2,3.5,1.9,16.2,15.5,72.2,21.1,3.4,67.1,2.2,19.4,24.6,13.5,64.0,9.4,21.3,4.2,4.0,0.0,537.0,537.0,9.3,10.8,26.0
